date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,close_percent_change,company
2023-01-20,232.5,237.71,232.26,237.17,235.8239,1715607,0.0,1.0,1.6501,ADP
2023-01-20,69.51,69.63,68.585,69.15,68.154,9748106,0.0,1.0,-1.901,AZN
2023-01-20,30.35,31.1589,30.14,31.07,30.8829,10389590,0.0,1.0,1.9023,BKR
2023-01-20,563.03,571.36,559.11,570.78,566.6862,2295020,0.0,1.0,1.3423,AVGO
2023-01-20,282.36,286.4,280.2801,285.77,285.77,1101517,0.0,1.0,2.0134,BIIB
2023-01-20,109.47,111.03,109.29,110.75,110.75,1338390,0.0,1.0,1.4194,BMRN
2023-01-20,2327.12,2350.49,2320.28,2344.29,2344.29,303671,0.0,1.0,1.2477,BKNG
2023-01-20,171.69,178.945,171.68,178.26,178.26,1769242,0.0,1.0,3.6697,CDNS
2023-01-20,382.8,400.15,382.435,396.11,396.11,1999880,0.0,1.0,3.0999,CHTR
2023-01-20,61.51,63.62,61.03,63.48,63.48,1637560,0.0,1.0,3.2027,CPRT
2023-01-20,76.41,78.63,76.025,78.52,78.52,1680910,0.0,1.0,2.4798,CSGP
2023-01-20,100.32,103.76,99.57,103.41,103.41,4134712,0.0,1.0,3.5653,CRWD
2023-01-20,425.1,437.72,423.06,436.55,435.4199,394404,0.0,1.0,2.0955,CTAS
2023-01-20,46.06,46.83,45.67,46.78,46.4306,21847201,0.0,1.0,0.6888,CSCO
2023-01-20,38.24,39.45,37.97,39.37,39.07,22598073,0.0,1.0,3.225,CMCSA
2023-01-20,473.92,480.32,469.47,480.11,479.2859,2588637,0.0,1.0,2.262,COST
2023-01-20,31.5,32.03,31.26,32.01,31.896,24049087,0.0,1.0,1.458,CSX
2023-01-20,61.77,63.08,61.39,62.74,62.467,10647343,0.0,1.0,2.2324,CTSH
2023-01-20,68.23,71.1359,67.81,71.05,71.05,3420367,0.0,1.0,5.3685,DDOG
2023-01-20,106.2,108.0,104.99,107.86,107.86,2389854,0.0,1.0,1.5631,DXCM
2023-01-20,146.65,147.8876,145.19,147.55,144.5912,1534807,0.0,1.0,0.7649,FANG
2023-01-20,142.06,148.49,141.56,147.79,147.79,2858073,0.0,1.0,3.4872,DLTR
2023-01-20,124.43,126.2,123.77,125.99,125.7746,2729825,0.0,1.0,1.8348,EA
2023-01-20,45.76,46.73,45.54,46.66,46.39,3435122,0.0,1.0,2.4594,EBAY
2023-01-20,224.75,227.9,219.8253,222.54,222.54,6102237,0.0,1.0,-0.1929,ENPH
2023-01-20,42.0,42.39,41.4601,42.34,41.9743,5209749,0.0,1.0,0.7136,EXC
2023-01-20,47.06,49.14,46.59,49.0,48.6718,6136350,0.0,1.0,4.7009,FAST
2023-01-20,55.55,56.88,53.95,56.45,56.45,1764005,0.0,1.0,1.6202,GFS
2023-01-20,68.23,71.1359,67.81,71.05,71.05,3420367,0.0,1.0,5.3685,DDOG
2023-01-20,106.2,108.0,104.99,107.86,107.86,2389854,0.0,1.0,1.5631,DXCM
2023-01-20,146.65,147.8876,145.19,147.55,144.5912,1534807,0.0,1.0,0.7649,FANG
2023-01-20,142.06,148.49,141.56,147.79,147.79,2858073,0.0,1.0,3.4872,DLTR
2023-01-20,124.43,126.2,123.77,125.99,125.7746,2729825,0.0,1.0,1.8348,EA
2023-01-20,45.76,46.73,45.54,46.66,46.39,3435122,0.0,1.0,2.4594,EBAY
2023-01-20,224.75,227.9,219.8253,222.54,222.54,6102237,0.0,1.0,-0.1929,ENPH
2023-01-20,42.0,42.39,41.4601,42.34,41.9743,5209749,0.0,1.0,0.7136,EXC
2023-01-20,47.06,49.14,46.59,49.0,48.6718,6136350,0.0,1.0,4.7009,FAST
2023-01-20,55.55,56.88,53.95,56.45,56.45,1764005,0.0,1.0,1.6202,GFS
2023-01-20,135.89,139.94,134.61,139.37,139.37,28688630,0.0,1.0,2.365,META
2023-01-20,102.07,104.16,101.58,104.05,104.05,2444266,0.0,1.0,1.8301,FISV
2023-01-20,48.55,49.355,48.5,49.27,49.27,5372895,0.0,1.0,1.7555,FTNT
2023-01-20,83.54,83.8,82.51,83.01,82.2368,16678603,0.0,1.0,-0.7295,GILD
2023-01-20,95.95,99.42,95.91,99.28,99.28,53704763,0.0,1.0,5.7182,GOOG
2023-01-20,95.1,98.3,95.02,98.02,98.02,63191078,0.0,1.0,5.3412,GOOGL
2023-01-20,199.565,202.66,198.81,202.03,200.9686,3977496,0.0,1.0,0.6827,HON
2023-01-20,196.24,204.77,194.68,204.39,204.39,1118396,0.0,1.0,4.0788,ILMN
2023-01-20,28.42,29.23,28.25,29.22,28.8529,35158497,0.0,1.0,2.8149,INTC
2023-01-20,383.27,400.3099,382.55,398.07,397.3762,1702062,0.0,1.0,5.1426,INTU
2023-01-20,252.44,256.84,248.96,256.77,256.77,1968527,0.0,1.0,1.6911,ISRG
2023-01-20,38.95,39.555,38.06,39.48,39.421,15860760,0.0,1.0,2.3593,MRVL
2023-01-20,475.48,491.065,472.26,488.88,488.88,562540,0.0,1.0,2.8939,IDXX
2023-01-20,60.495,60.99,60.14,60.43,59.5188,6869755,0.0,1.0,1.6998,JD
2023-01-20,34.28,34.77,34.195,34.71,34.5135,7148836,0.0,1.0,1.0186,KDP
2023-01-20,404.87,414.8,402.655,413.85,412.4948,923364,0.0,1.0,2.9222,KLAC
2023-01-20,39.935,39.99,39.305,39.88,39.4623,8773923,0.0,1.0,-0.3996,KHC
2023-01-20,459.09,472.66,456.82,472.5,470.8558,1259972,0.0,1.0,4.1001,LRCX
2023-01-20,7.48,7.82,7.425,7.82,7.82,20804184,0.0,1.0,4.9664,LCID
2023-01-20,307.25,314.42,304.34,312.8,312.8,1537992,0.0,1.0,1.5782,LULU
2023-01-20,1076.65,1101.89,1072.545,1098.09,1098.09,504740,0.0,1.0,2.3631,MELI
2023-01-20,160.67,167.15,160.16,166.91,166.5226,2330283,0.0,1.0,3.6515,MAR
2023-01-20,72.53,73.75,71.47,73.6,73.2849,3925398,0.0,1.0,2.5784,MCHP
2023-01-20,63.76,64.04,63.26,64.04,63.6876,7524301,0.0,1.0,0.3133,MDLZ
2023-01-20,190.6,194.585,188.52,193.98,193.98,4047181,0.0,1.0,1.891,MRNA
2023-01-20,99.34,100.1,98.6046,100.0,50.0,2462114,0.0,1.0,0.1402,MNST
2023-01-20,234.855,240.74,234.51,240.22,239.615,35389809,0.0,1.0,3.5744,MSFT
2023-01-20,57.472,58.57,56.76,58.46,58.3454,13826367,0.0,1.0,3.726,MU
2023-01-20,336.79,344.0,332.625,342.5,342.5,28430339,0.0,1.0,8.4616,NFLX
2023-01-20,170.11,178.56,168.25,178.39,178.3594,56496712,0.0,1.0,6.4062,NVDA
2023-01-20,166.55,168.675,164.26,168.5,167.5499,2322322,0.0,1.0,2.1212,NXPI
