date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,close_percent_change,company
2022-12-02,263.11,270.875,263.11,269.9,267.0843,1806964,0.0,1.0,0.7277,ADP
2022-12-02,68.18,68.72,68.04,68.47,67.4838,3559611,0.0,1.0,0.1902,AZN
2022-12-02,28.86,29.64,28.81,29.51,29.3323,6461609,0.0,1.0,0.8544,BKR
2022-12-02,537.05,542.7,536.08,540.8,532.4648,1931953,0.0,1.0,-1.8066,AVGO
2022-12-02,299.24,305.06,297.78,298.9,298.9,1682653,0.0,1.0,-0.9773,BIIB
2022-12-02,103.0,106.72,102.745,105.56,105.56,2220168,0.0,1.0,2.4655,BMRN
2022-12-02,2031.64,2094.49,2024.73,2085.44,2085.44,270497,0.0,1.0,1.2207,BKNG
2022-12-02,172.93,173.45,170.285,172.43,172.43,1255349,0.0,1.0,-2.4607,CDNS
2022-12-02,381.2,393.3,378.41,392.69,392.69,939924,0.0,1.0,0.9071,CHTR
2022-12-02,66.45,67.52,66.2,67.15,67.15,1786885,0.0,1.0,-0.7684,CPRT
2022-12-02,82.75,83.775,81.63,83.46,83.46,2211368,0.0,1.0,0.6148,CSGP
2022-12-02,121.75,125.55,120.73,124.0,124.0,8850999,0.0,1.0,-0.0564,CRWD
2022-12-02,457.01,463.6,454.7777,462.53,461.3326,285967,0.0,1.0,0.0173,CTAS
2022-12-02,49.23,49.84,48.915,49.7,48.9377,12325139,0.0,1.0,-0.5403,CSCO
2022-12-02,35.61,36.085,35.47,35.86,35.3187,25809062,0.0,1.0,-1.1577,CMCSA
2022-12-02,498.52,498.97,492.11,494.53,493.6812,3632096,0.0,1.0,-1.8517,COST
2022-12-02,32.11,32.33,31.74,32.05,31.9358,11178543,0.0,1.0,-1.9278,CSX
2022-12-02,61.62,62.88,61.54,62.39,62.1185,3132177,0.0,1.0,-0.3673,CTSH
2022-12-02,75.47,76.37,72.67,74.71,74.71,5147740,0.0,1.0,-4.1811,DDOG
2022-12-02,116.28,118.51,115.305,118.11,118.11,1883653,0.0,1.0,0.0678,DXCM
2022-12-02,144.42,146.4056,142.7,145.46,142.5431,2403016,0.0,1.0,0.5252,FANG
2022-12-02,149.05,151.24,148.72,151.2,151.2,1809348,0.0,1.0,0.9885,DLTR
2022-12-02,130.58,132.86,130.36,132.28,132.0538,1233191,0.0,1.0,0.5014,EA
2022-12-02,44.81,45.45,44.38,45.2,44.9384,4338004,0.0,1.0,0.0886,EBAY
2022-12-02,310.62,338.16,309.61,336.0,336.0,5542131,0.0,1.0,7.0064,ENPH
2022-12-02,41.18,41.47,40.79,41.45,41.092,5736168,0.0,1.0,-0.1926,EXC
2022-12-02,50.92,51.62,50.38,51.43,51.0855,4089401,0.0,1.0,-0.2521,FAST
2022-12-02,61.88,62.69,60.72,62.54,62.54,1755186,0.0,1.0,-1.7593,GFS
2022-12-02,75.47,76.37,72.67,74.71,74.71,5147740,0.0,1.0,-4.1811,DDOG
2022-12-02,116.28,118.51,115.305,118.11,118.11,1883653,0.0,1.0,0.0678,DXCM
2022-12-02,144.42,146.4056,142.7,145.46,142.5431,2403016,0.0,1.0,0.5252,FANG
2022-12-02,149.05,151.24,148.72,151.2,151.2,1809348,0.0,1.0,0.9885,DLTR
2022-12-02,130.58,132.86,130.36,132.28,132.0538,1233191,0.0,1.0,0.5014,EA
2022-12-02,44.81,45.45,44.38,45.2,44.9384,4338004,0.0,1.0,0.0886,EBAY
2022-12-02,310.62,338.16,309.61,336.0,336.0,5542131,0.0,1.0,7.0064,ENPH
2022-12-02,41.18,41.47,40.79,41.45,41.092,5736168,0.0,1.0,-0.1926,EXC
2022-12-02,50.92,51.62,50.38,51.43,51.0855,4089401,0.0,1.0,-0.2521,FAST
2022-12-02,61.88,62.69,60.72,62.54,62.54,1755186,0.0,1.0,-1.7593,GFS
2022-12-02,117.83,124.04,117.61,123.49,123.49,39950464,0.0,1.0,2.5324,META
2022-12-02,103.37,105.85,103.37,105.46,105.46,2881656,0.0,1.0,0.4094,FISV
2022-12-02,54.11,54.36,52.96,53.61,53.61,4685425,0.0,1.0,-3.1961,FTNT
2022-12-02,86.7,89.07,86.55,89.03,87.4783,6730367,0.0,1.0,1.2856,GILD
2022-12-02,99.37,101.15,99.17,100.83,100.83,18821527,0.0,1.0,-0.4443,GOOG
2022-12-02,99.05,100.77,98.9,100.44,100.44,21480703,0.0,1.0,-0.5446,GOOGL
2022-12-02,214.83,219.86,214.72,219.08,217.929,2194258,0.0,1.0,0.7774,HON
2022-12-02,215.29,219.55,211.0,218.76,218.76,1087013,0.0,1.0,-0.9508,ILMN
2022-12-02,29.17,29.43,28.71,29.41,29.0405,31545955,0.0,1.0,-1.408,INTC
2022-12-02,401.87,409.17,400.16,407.92,406.4072,1876030,0.0,1.0,-1.9588,INTU
2022-12-02,268.15,272.96,267.427,272.25,272.25,1629271,0.0,1.0,-0.8161,ISRG
2022-12-02,42.0,44.89,41.01,44.72,44.576,25050176,0.0,1.0,-1.4978,MRVL
2022-12-02,428.55,437.87,423.0,435.3,435.3,372691,0.0,1.0,-0.8812,IDXX
2022-12-02,55.09,59.67,55.05,58.64,57.7558,10436271,0.0,1.0,4.9955,JD
2022-12-02,38.6,38.94,38.475,38.74,38.3036,6806343,0.0,1.0,0.0775,KDP
2022-12-02,380.66,391.36,379.32,389.56,388.2843,921415,0.0,1.0,-0.2994,KLAC
2022-12-02,39.26,39.88,39.24,39.83,39.4128,4835750,0.0,1.0,0.861,KHC
2022-12-02,450.735,460.23,450.4,457.67,454.4303,1102371,0.0,1.0,-1.1811,LRCX
2022-12-02,9.64,10.165,9.55,10.15,10.15,27456297,0.0,1.0,3.2553,LCID
2022-12-02,375.51,386.7,375.2,385.99,385.99,1180775,0.0,1.0,1.0921,LULU
2022-12-02,920.01,957.0,912.0,945.07,945.07,485828,0.0,1.0,0.4315,MELI
2022-12-02,163.0,165.763,162.5,165.63,165.2456,1419335,0.0,1.0,0.2664,MAR
2022-12-02,76.26,77.39,76.03,77.31,76.979,4036717,0.0,1.0,-1.2896,MCHP
2022-12-02,67.41,68.36,67.21,68.31,67.5458,3798399,0.0,1.0,0.3231,MDLZ
2022-12-02,178.5,182.8,177.0,182.35,182.35,2765421,0.0,1.0,0.4794,MRNA
2022-12-02,101.95,104.65,101.76,104.04,52.02,1687326,0.0,1.0,0.7651,MNST
2022-12-02,249.82,256.06,249.69,255.02,254.3777,21528520,0.0,1.0,0.1296,MSFT
2022-12-02,54.34,55.42,53.38,54.68,54.4476,15946484,0.0,1.0,-1.4597,MU
2022-12-02,310.49,321.99,310.0,320.41,320.41,12690602,0.0,1.0,1.0917,NFLX
2022-12-02,166.59,169.3257,164.45,168.76,168.731,37138858,0.0,1.0,-1.5115,NVDA
2022-12-02,169.17,171.2,167.32,171.06,169.2618,1619959,0.0,1.0,-1.3722,NXPI
2022-12-02,295.55,305.04,293.05,302.85,302.1776,556234,0.0,1.0,0.6514,ODFL
2022-12-02,848.93,859.23,846.81,858.41,858.41,365654,0.0,1.0,0.1435,ORLY
2022-12-02,104.41,106.11,104.07,105.79,68.3322,2040311,0.0,1.0,-0.151,PCAR
2022-12-02,175.07,176.64,171.87,172.69,172.69,3272037,0.0,1.0,-3.2007,PANW
2022-12-02,123.775,126.3,123.68,125.98,125.12,1291144,0.0,1.0,0.0635,PAYX
2022-12-02,82.55,88.13,82.41,86.34,86.34,15641368,0.0,1.0,3.1048,PDD
2022-12-02,76.82,77.06,74.52,74.66,74.66,24238438,0.0,1.0,-4.9281,PYPL
2022-12-02,184.0,186.31,183.8394,185.69,184.466,3547756,0.0,1.0,-0.113,PEP
2022-12-02,123.71,125.82,123.1205,125.66,124.9026,6122172,0.0,1.0,-0.9069,QCOM
2022-12-02,752.52,769.0,752.0,766.39,766.39,441486,0.0,1.0,0.6765,REGN
