date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,close_percent_change,company
2023-04-05,213.41,214.56,211.32,213.17,213.17,2223959,0.0,1.0,-0.4065,ADP
2023-04-05,72.0,72.4812,71.8,72.05,72.05,5873284,0.0,1.0,2.5623,AZN
2023-04-05,29.29,29.51,28.9,29.04,29.04,5246672,0.0,1.0,-0.7179,BKR
2023-04-05,631.14,631.7,625.7,629.01,629.01,1690875,0.0,1.0,-0.8512,AVGO
2023-04-05,276.0,285.36,275.33,283.99,283.99,1008237,0.0,1.0,3.1753,BIIB
2023-04-05,95.99,96.99,95.465,96.57,96.57,1072287,0.0,1.0,1.1946,BMRN
2023-04-05,2633.02,2635.145,2590.0,2615.6,2615.6,260866,0.0,1.0,-0.8615,BKNG
2023-04-05,210.12,211.08,206.1401,207.56,207.56,1455121,0.0,1.0,-1.8675,CDNS
2023-04-05,347.67,355.99,342.95,353.12,353.12,960120,0.0,1.0,1.4363,CHTR
2023-04-05,75.33,75.57,74.39,74.68,74.68,1812296,0.0,1.0,-1.3083,CPRT
2023-04-05,67.67,68.15,67.67,67.75,67.75,1798163,0.0,1.0,-0.3969,CSGP
2023-04-05,135.37,135.61,125.7,127.8,127.8,7795773,0.0,1.0,-6.6199,CRWD
2023-04-05,452.99,457.46,450.45,451.74,451.74,331730,0.0,1.0,-0.6968,CTAS
2023-04-05,52.07,52.29,51.68,51.82,51.82,13797933,0.0,1.0,0.0,CSCO
2023-04-05,37.63,38.1,37.535,37.92,37.92,16510585,0.0,1.0,0.3971,CMCSA
2023-04-05,499.0,504.13,495.155,497.13,497.13,1941503,0.0,1.0,-0.1205,COST
2023-04-05,29.47,29.69,29.17,29.29,29.29,13043160,0.0,1.0,-0.7455,CSX
2023-04-05,60.46,61.17,60.24,60.66,60.66,3600212,0.0,1.0,-0.0165,CTSH
2023-04-05,68.83,69.09,64.68,66.11,66.11,5246398,0.0,1.0,-4.6307,DDOG
2023-04-05,115.69,115.7393,112.42,112.82,112.82,1489599,0.0,1.0,-2.4386,DXCM
2023-04-05,142.33,143.77,140.61,142.98,142.98,1985118,0.0,1.0,0.9389,FANG
2023-04-05,148.9,149.52,148.45,148.7,148.7,1913821,0.0,1.0,-0.1276,DLTR
2023-04-05,125.24,126.27,124.84,126.15,126.15,2564721,0.0,1.0,0.7266,EA
2023-04-05,44.25,44.26,43.695,43.85,43.85,3836527,0.0,1.0,-1.0828,EBAY
2023-04-05,200.0,201.7086,187.73,193.67,193.67,3914946,0.0,1.0,-4.3794,ENPH
2023-04-05,42.01,43.08,42.01,42.93,42.93,7595182,0.0,1.0,2.5561,EXC
2023-04-05,52.705,52.85,51.22,51.51,51.51,4233022,0.0,1.0,-2.8297,FAST
2023-04-05,68.65,68.65,65.74,66.22,66.22,1588233,0.0,1.0,-4.4996,GFS
2023-04-05,68.83,69.09,64.68,66.11,66.11,5246398,0.0,1.0,-4.6307,DDOG
2023-04-05,115.69,115.7393,112.42,112.82,112.82,1489599,0.0,1.0,-2.4386,DXCM
2023-04-05,142.33,143.77,140.61,142.98,142.98,1985118,0.0,1.0,0.9389,FANG
2023-04-05,148.9,149.52,148.45,148.7,148.7,1913821,0.0,1.0,-0.1276,DLTR
2023-04-05,125.24,126.27,124.84,126.15,126.15,2564721,0.0,1.0,0.7266,EA
2023-04-05,44.25,44.26,43.695,43.85,43.85,3836527,0.0,1.0,-1.0828,EBAY
2023-04-05,200.0,201.7086,187.73,193.67,193.67,3914946,0.0,1.0,-4.3794,ENPH
2023-04-05,42.01,43.08,42.01,42.93,42.93,7595182,0.0,1.0,2.5561,EXC
2023-04-05,52.705,52.85,51.22,51.51,51.51,4233022,0.0,1.0,-2.8297,FAST
2023-04-05,68.65,68.65,65.74,66.22,66.22,1588233,0.0,1.0,-4.4996,GFS
2023-04-05,214.15,215.19,209.94,211.48,211.48,19396630,0.0,1.0,-1.5089,META
2023-04-05,111.29,112.45,111.1,112.34,112.34,2376605,0.0,1.0,0.6721,FISV
2023-04-05,65.68,66.26,64.705,65.15,65.15,3864954,0.0,1.0,-1.243,FTNT
2023-04-05,82.3,83.72,81.945,83.65,83.65,4615196,0.0,1.0,1.8631,GILD
