date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,close_percent_change,company
2023-01-11,241.96,245.22,241.48,245.05,243.6591,1364085,0.0,1.0,1.7734,ADP
2023-01-11,71.365,71.46,70.435,70.45,69.4353,5861370,0.0,1.0,-1.6061,AZN
2023-01-11,30.98,31.15,30.55,30.83,30.6444,5251746,0.0,1.0,-0.1296,BKR
2023-01-11,573.0,578.34,566.87,578.14,573.9934,2250247,0.0,1.0,0.5583,AVGO
2023-01-11,281.85,285.33,281.24,285.03,285.03,1386161,0.0,1.0,1.2684,BIIB
2023-01-11,111.23,112.7,109.14,111.15,111.15,1699156,0.0,1.0,-0.2244,BMRN
2023-01-11,2223.35,2246.27,2215.5,2224.81,2224.81,289997,0.0,1.0,0.1738,BKNG
2023-01-11,164.58,168.7,163.76,168.47,168.47,1523682,0.0,1.0,2.5256,CDNS
2023-01-11,377.3,379.685,372.22,378.43,378.43,848692,0.0,1.0,1.0116,CHTR
2023-01-11,61.75,62.48,61.21,62.36,62.36,2284950,0.0,1.0,1.2009,CPRT
2023-01-11,78.39,80.8,78.265,80.75,80.75,2073422,0.0,1.0,3.7518,CSGP
2023-01-11,96.92,98.5,94.88,97.0,97.0,5250130,0.0,1.0,1.3902,CRWD
2023-01-11,447.6,454.18,446.14,453.96,452.7848,441983,0.0,1.0,2.0204,CTAS
2023-01-11,48.83,49.23,48.7,49.21,48.8424,12530861,0.0,1.0,0.8195,CSCO
2023-01-11,38.06,38.1,37.43,37.95,37.6608,13346974,0.0,1.0,0.1848,CMCSA
2023-01-11,480.33,484.52,479.11,484.31,483.4787,1576394,0.0,1.0,0.6045,COST
2023-01-11,32.59,32.63,32.04,32.45,32.3344,10993465,0.0,1.0,0.1543,CSX
2023-01-11,61.69,62.21,61.03,61.5,61.2324,4884610,0.0,1.0,0.4738,CTSH
2023-01-11,67.2,69.28,66.14,69.03,69.03,3865469,0.0,1.0,3.3848,DDOG
2023-01-11,112.41,112.69,105.04,106.16,106.16,4429412,0.0,1.0,-4.2569,DXCM
2023-01-11,144.2,144.57,140.24,142.24,139.3877,2199648,0.0,1.0,0.2043,FANG
2023-01-11,146.64,148.58,146.285,147.94,147.94,1969663,0.0,1.0,1.4121,DLTR
2023-01-11,124.93,127.38,123.67,126.11,125.8944,2745403,0.0,1.0,1.6852,EA
2023-01-11,45.69,46.685,45.515,46.61,46.3403,5456873,0.0,1.0,3.371,EBAY
2023-01-11,229.22,242.0,229.01,238.82,238.82,5298592,0.0,1.0,3.9116,ENPH
2023-01-11,43.68,44.236,43.57,44.14,43.7588,5144188,0.0,1.0,1.03,EXC
2023-01-11,48.81,49.3,48.585,49.1,48.7711,3696356,0.0,1.0,1.2371,FAST
2023-01-11,55.42,57.8,54.95,57.07,57.07,1354267,0.0,1.0,2.9958,GFS
2023-01-11,67.2,69.28,66.14,69.03,69.03,3865469,0.0,1.0,3.3848,DDOG
2023-01-11,112.41,112.69,105.04,106.16,106.16,4429412,0.0,1.0,-4.2569,DXCM
2023-01-11,144.2,144.57,140.24,142.24,139.3877,2199648,0.0,1.0,0.2043,FANG
2023-01-11,146.64,148.58,146.285,147.94,147.94,1969663,0.0,1.0,1.4121,DLTR
2023-01-11,124.93,127.38,123.67,126.11,125.8944,2745403,0.0,1.0,1.6852,EA
2023-01-11,45.69,46.685,45.515,46.61,46.3403,5456873,0.0,1.0,3.371,EBAY
2023-01-11,229.22,242.0,229.01,238.82,238.82,5298592,0.0,1.0,3.9116,ENPH
2023-01-11,43.68,44.236,43.57,44.14,43.7588,5144188,0.0,1.0,1.03,EXC
2023-01-11,48.81,49.3,48.585,49.1,48.7711,3696356,0.0,1.0,1.2371,FAST
2023-01-11,55.42,57.8,54.95,57.07,57.07,1354267,0.0,1.0,2.9958,GFS
2023-01-11,130.96,133.8494,130.34,132.89,132.89,25423046,0.0,1.0,-0.0752,META
2023-01-11,101.26,101.59,100.17,101.53,101.53,2355379,0.0,1.0,0.485,FISV
2023-01-11,48.84,49.06,48.15,48.8,48.8,4111294,0.0,1.0,0.7848,FTNT
2023-01-11,87.12,87.2,86.02,87.19,86.3779,5947077,0.0,1.0,0.0574,GILD
2023-01-11,90.06,92.45,89.74,92.26,92.26,25998844,0.0,1.0,3.3841,GOOG
2023-01-11,89.18,91.6,89.01,91.52,91.52,26861969,0.0,1.0,3.506,GOOGL
2023-01-11,211.98,212.91,210.01,212.3,211.1846,2919491,0.0,1.0,0.4542,HON
2023-01-11,197.1,204.8999,194.87,204.05,204.05,2489133,0.0,1.0,4.937,ILMN
2023-01-11,29.68,29.88,29.0,29.85,29.475,30375377,0.0,1.0,1.3927,INTC
2023-01-11,388.28,395.83,384.29,395.31,394.621,1587429,0.0,1.0,1.7058,INTU
2023-01-11,261.39,265.49,254.56,259.96,259.96,3506758,0.0,1.0,-4.2011,ISRG
2023-01-11,37.308,38.51,36.95,38.42,38.3626,10319214,0.0,1.0,3.8098,MRVL
2023-01-11,472.58,482.3072,461.07,463.02,463.02,766644,0.0,1.0,-1.2982,IDXX
2023-01-11,63.28,63.59,61.72,63.04,62.0895,7476469,0.0,1.0,-0.9584,JD
2023-01-11,35.94,35.98,35.525,35.77,35.5675,7269676,0.0,1.0,0.2242,KDP
2023-01-11,413.27,419.52,411.2793,419.15,417.7774,1230789,0.0,1.0,0.6919,KLAC
2023-01-11,42.5,42.69,42.255,42.56,42.1142,8550458,0.0,1.0,0.5433,KHC
2023-01-11,447.7,464.45,445.57,464.3,462.6843,1542881,0.0,1.0,1.2407,LRCX
2023-01-11,7.22,8.0,7.0691,7.93,7.93,44543067,0.0,1.0,10.2921,LCID
2023-01-11,310.76,312.41,306.9,311.96,311.96,2224366,0.0,1.0,0.8013,LULU
2023-01-11,928.29,936.89,911.1,936.8,936.8,466069,0.0,1.0,2.2953,MELI
2023-01-11,154.16,158.58,153.93,158.47,158.1022,1712693,0.0,1.0,3.467,MAR
2023-01-11,75.74,75.99,74.73,75.4,75.0772,3997529,0.0,1.0,-0.0663,MCHP
2023-01-11,67.57,67.815,66.935,67.57,67.1982,4928711,0.0,1.0,0.3863,MDLZ
2023-01-11,188.57,189.65,182.6682,186.64,186.64,3152749,0.0,1.0,-1.5871,MRNA
2023-01-11,100.96,101.79,100.06,101.69,50.845,1977627,0.0,1.0,1.1539,MNST
2023-01-11,231.29,235.95,231.11,235.77,235.1762,28669331,0.0,1.0,3.0238,MSFT
2023-01-11,57.35,58.465,56.92,58.06,57.9462,12142994,0.0,1.0,1.4858,MU
