date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,close_percent_change,company
2023-01-09,241.12,243.52,239.27,239.51,238.1506,1963555,0.0,1.0,-0.2707,ADP
2023-01-09,71.05,71.66,70.72,70.9,69.8788,6586624,0.0,1.0,0.1412,AZN
2023-01-09,30.56,31.1,30.31,30.54,30.3561,5574105,0.0,1.0,1.9359,BKR
2023-01-09,592.3,601.675,560.56,576.89,572.7523,3773874,0.0,1.0,-1.9612,AVGO
2023-01-09,280.54,281.99,269.06,274.72,274.72,1715870,0.0,1.0,-1.6222,BIIB
2023-01-09,109.83,110.25,105.95,107.1,107.1,2526703,0.0,1.0,-1.481,BMRN
2023-01-09,2195.0,2222.52,2184.915,2208.41,2208.41,271645,0.0,1.0,1.3381,BKNG
2023-01-09,161.34,168.52,161.34,165.92,165.92,1924860,0.0,1.0,3.9208,CDNS
2023-01-09,365.0,369.08,363.54,367.18,367.18,1073518,0.0,1.0,-0.1496,CHTR
2023-01-09,62.66,63.6,62.22,62.44,62.44,1773913,0.0,1.0,0.0801,CPRT
2023-01-09,77.46,78.5929,76.72,77.08,77.08,1481328,0.0,1.0,-0.0519,CSGP
2023-01-09,97.04,99.8,95.8001,96.57,96.57,6431684,0.0,1.0,1.9531,CRWD
2023-01-09,442.46,448.005,439.04,441.31,440.1675,382322,0.0,1.0,-0.1426,CTAS
2023-01-09,48.255,49.21,48.22,48.58,48.2171,13937950,0.0,1.0,0.5381,CSCO
2023-01-09,37.99,38.0,37.42,37.55,37.2639,22849911,0.0,1.0,-0.8973,CMCSA
2023-01-09,482.93,486.87,478.14,478.75,477.9282,2384764,0.0,1.0,-0.8532,COST
2023-01-09,32.19,32.63,32.055,32.14,32.0255,14682604,0.0,1.0,-0.1863,CSX
2023-01-09,58.57,61.15,58.555,60.86,60.5952,6787334,0.0,1.0,1.8577,CTSH
2023-01-09,65.8,67.83,64.89,65.94,65.94,4237765,0.0,1.0,2.8064,DDOG
2023-01-09,112.46,113.69,107.4601,110.06,110.06,4995370,0.0,1.0,-4.9732,DXCM
2023-01-09,140.84,143.36,140.27,141.49,138.6527,2453374,0.0,1.0,2.4251,FANG
2023-01-09,145.83,146.68,143.87,143.97,143.97,2392805,0.0,1.0,-1.2755,DLTR
2023-01-09,123.89,126.02,123.42,124.17,123.9577,1685713,0.0,1.0,0.226,EA
2023-01-09,44.76,45.44,43.44,43.52,43.2681,7096351,0.0,1.0,-3.5247,EBAY
2023-01-09,236.36,243.17,227.14,227.94,227.94,4657991,0.0,1.0,-2.4438,ENPH
2023-01-09,43.575,44.365,43.335,44.15,43.7687,9541708,0.0,1.0,1.0992,EXC
2023-01-09,47.71,48.92,47.55,47.95,47.6288,3697537,0.0,1.0,0.7141,FAST
2023-01-09,53.61,56.2681,53.31,55.38,55.38,1216329,0.0,1.0,4.9858,GFS
2023-01-09,65.8,67.83,64.89,65.94,65.94,4237765,0.0,1.0,2.8064,DDOG
2023-01-09,112.46,113.69,107.4601,110.06,110.06,4995370,0.0,1.0,-4.9732,DXCM
2023-01-09,140.84,143.36,140.27,141.49,138.6527,2453374,0.0,1.0,2.4251,FANG
2023-01-09,145.83,146.68,143.87,143.97,143.97,2392805,0.0,1.0,-1.2755,DLTR
2023-01-09,123.89,126.02,123.42,124.17,123.9577,1685713,0.0,1.0,0.226,EA
2023-01-09,44.76,45.44,43.44,43.52,43.2681,7096351,0.0,1.0,-3.5247,EBAY
2023-01-09,236.36,243.17,227.14,227.94,227.94,4657991,0.0,1.0,-2.4438,ENPH
2023-01-09,43.575,44.365,43.335,44.15,43.7687,9541708,0.0,1.0,1.0992,EXC
2023-01-09,47.71,48.92,47.55,47.95,47.6288,3697537,0.0,1.0,0.7141,FAST
2023-01-09,53.61,56.2681,53.31,55.38,55.38,1216329,0.0,1.0,4.9858,GFS
2023-01-09,131.16,132.95,129.28,129.47,129.47,26649145,0.0,1.0,-0.423,META
2023-01-09,100.2,102.63,100.2,102.07,102.07,2811876,0.0,1.0,-0.1077,FISV
2023-01-09,49.41,50.67,49.3,49.41,49.41,4539775,0.0,1.0,1.4787,FTNT
2023-01-09,87.77,87.9,84.95,85.1,84.3073,5435709,0.0,1.0,-3.3833,GILD
2023-01-09,89.195,90.83,88.58,88.8,88.8,22996681,0.0,1.0,0.726,GOOG
2023-01-09,88.36,90.05,87.86,88.02,88.02,29003901,0.0,1.0,0.7786,GOOGL
2023-01-09,210.27,213.63,209.54,210.67,209.5632,2627479,0.0,1.0,0.1902,HON
2023-01-09,205.57,210.96,204.47,207.31,207.31,1081093,0.0,1.0,2.6948,ILMN
2023-01-09,28.84,29.865,28.84,29.31,28.9418,37493157,0.0,1.0,2.0188,INTC
2023-01-09,391.1,402.64,388.16,395.34,394.651,1331555,0.78,1.0,2.2819,INTU
2023-01-09,272.59,273.58,264.21,264.93,264.93,1509131,0.0,1.0,-2.0193,ISRG
2023-01-09,37.1,38.035,36.755,36.92,36.8648,10529792,0.0,1.0,2.2715,MRVL
2023-01-09,451.02,459.49,444.345,448.08,448.08,892241,0.0,1.0,0.0692,IDXX
2023-01-09,64.81,65.05,62.21,63.13,62.1781,9838379,0.0,1.0,-1.8196,JD
