date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,close_percent_change,company
2023-02-01,225.71,228.1,221.51,226.73,225.4431,1981781,0.0,1.0,0.4074,ADP
2023-02-01,64.44,64.47,62.8201,63.56,62.6445,9538003,0.0,1.0,-2.7689,AZN
2023-02-01,31.39,32.295,31.035,31.99,31.7974,7350379,0.0,1.0,0.7876,BKR
2023-02-01,583.57,608.3,582.7,602.75,598.4269,2655270,0.0,1.0,3.0324,AVGO
2023-02-01,289.57,293.23,286.13,291.6,291.6,755494,0.0,1.0,0.2406,BIIB
2023-02-01,115.05,116.86,114.25,116.71,116.71,1576137,0.0,1.0,1.179,BMRN
2023-02-01,2422.34,2462.24,2390.15,2445.74,2445.74,411362,0.0,1.0,0.4782,BKNG
2023-02-01,181.78,190.25,181.28,188.89,188.89,1613173,0.0,1.0,3.3146,CDNS
2023-02-01,381.23,401.51,380.28,398.68,398.68,1590242,0.0,1.0,3.7392,CHTR
2023-02-01,66.48,69.995,66.055,69.51,69.51,2433058,0.0,1.0,4.3537,CPRT
2023-02-01,77.88,79.59,76.445,79.01,79.01,3179743,0.0,1.0,1.4249,CSGP
2023-02-01,105.9,111.64,105.1,110.5,110.5,5393738,0.0,1.0,4.3437,CRWD
2023-02-01,443.26,449.03,434.83,446.36,445.2045,428500,0.0,1.0,0.5904,CTAS
2023-02-01,48.39,48.9,47.505,48.57,48.2072,19639432,0.0,1.0,-0.2055,CSCO
2023-02-01,39.095,40.295,38.68,39.97,39.6654,17815055,0.0,1.0,1.5756,CMCSA
2023-02-01,508.31,520.45,504.72,517.91,517.021,2080208,0.0,1.0,1.3245,COST
2023-02-01,30.77,31.845,30.74,31.59,31.4775,15597347,0.0,1.0,2.1669,CSX
2023-02-01,66.37,69.29,66.17,68.84,68.5405,5728707,0.0,1.0,3.1311,CTSH
2023-02-01,76.16,82.73,75.545,82.7,82.7,7960221,0.0,1.0,10.5467,DDOG
2023-02-01,107.16,108.57,104.44,107.71,107.71,2894559,0.0,1.0,0.579,DXCM
2023-02-01,145.0,145.63,140.92,143.35,140.4754,2554219,0.0,1.0,-1.8957,FANG
2023-02-01,150.0,154.155,149.36,153.54,153.54,1316564,0.0,1.0,2.2373,DLTR
2023-02-01,116.78,117.22,112.58,116.76,116.5604,14492294,0.0,1.0,-9.2633,EA
2023-02-01,49.26,50.745,48.69,50.4,50.1083,4565178,0.0,1.0,1.8182,EBAY
2023-02-01,221.26,229.64,216.91,227.14,227.14,4137604,0.0,1.0,2.6019,ENPH
