date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,close_percent_change,company
2022-11-22,259.83,262.54,258.06,261.97,259.237,1267388,0.0,1.0,1.6964,ADP
2022-11-22,65.22,66.09,65.2,66.0,65.0494,4170047,0.0,1.0,0.8712,AZN
2022-11-22,29.26,29.68,28.905,29.49,29.3125,5933488,0.0,1.0,2.6811,BKR
2022-11-22,522.97,530.28,519.01,530.05,521.8805,1891968,0.0,1.0,2.437,AVGO
2022-11-22,302.25,307.0,301.6,306.72,306.72,869193,0.0,1.0,1.6875,BIIB
2022-11-22,88.99,91.63,88.01,91.18,91.18,1620250,0.0,1.0,3.0166,BMRN
2022-11-22,1930.0,1950.05,1899.31,1946.97,1946.97,327116,0.0,1.0,1.4316,BKNG
2022-11-22,162.6,165.63,160.87,165.2,165.2,1118551,0.0,1.0,2.0635,CDNS
2022-11-22,371.78,387.52,369.35,385.55,385.55,1445679,0.0,1.0,4.4851,CHTR
2022-11-22,64.28,64.88,63.57,64.74,64.74,1819513,0.0,1.0,1.03,CPRT
2022-11-22,80.71,80.91,79.05,79.43,79.43,3006663,0.0,1.0,-1.4027,CSGP
2022-11-22,135.82,136.31,132.48,135.8,135.8,3851240,0.0,1.0,0.177,CRWD
2022-11-22,450.06,457.46,450.02,455.32,454.1413,360202,0.0,1.0,1.2587,CTAS
2022-11-22,48.0,48.42,47.76,48.38,47.6379,16367811,0.0,1.0,1.596,CSCO
2022-11-22,34.57,35.2,34.44,35.1,34.5701,25803616,0.0,1.0,2.1834,CMCSA
2022-11-22,529.96,532.8,526.68,531.95,531.0369,1809067,0.0,1.0,1.6394,COST
2022-11-22,31.52,32.2,31.5,31.92,31.7077,15708210,0.0,1.0,2.0134,CSX
2022-11-22,58.57,59.37,58.34,59.23,58.9723,2764722,0.0,1.0,1.7698,CTSH
2022-11-22,73.35,73.36,70.47,72.33,72.33,5026113,0.0,1.0,-1.3906,DDOG
2022-11-22,113.67,113.88,110.31,111.01,111.01,2654332,0.0,1.0,-1.4646,DXCM
2022-11-22,152.4,153.79,149.797,151.44,148.4032,2863343,0.0,1.0,0.9667,FANG
2022-11-22,154.39,156.18,147.1061,152.37,152.37,7395539,0.0,1.0,-7.7887,DLTR
2022-11-22,128.16,129.65,127.02,129.52,129.1063,1509397,0.0,1.0,1.2983,EA
2022-11-22,44.88,45.16,44.405,45.13,44.6526,3817045,0.0,1.0,0.8943,EBAY
2022-11-22,309.02,321.09,303.02,320.44,320.44,2848579,0.0,1.0,4.0052,ENPH
2022-11-22,39.05,39.52,38.92,39.45,39.1093,7653647,0.0,1.0,1.938,EXC
2022-11-22,52.4,52.93,51.88,52.39,52.0391,2365766,0.0,1.0,0.6532,FAST
2022-11-22,66.19,68.125,65.43,67.32,67.32,1698780,0.0,1.0,1.8919,GFS
2022-11-22,73.35,73.36,70.47,72.33,72.33,5026113,0.0,1.0,-1.3906,DDOG
2022-11-22,113.67,113.88,110.31,111.01,111.01,2654332,0.0,1.0,-1.4646,DXCM
2022-11-22,152.4,153.79,149.797,151.44,148.4032,2863343,0.0,1.0,0.9667,FANG
2022-11-22,154.39,156.18,147.1061,152.37,152.37,7395539,0.0,1.0,-7.7887,DLTR
2022-11-22,128.16,129.65,127.02,129.52,129.1063,1509397,0.0,1.0,1.2983,EA
2022-11-22,44.88,45.16,44.405,45.13,44.6526,3817045,0.0,1.0,0.8943,EBAY
2022-11-22,309.02,321.09,303.02,320.44,320.44,2848579,0.0,1.0,4.0052,ENPH
2022-11-22,39.05,39.52,38.92,39.45,39.1093,7653647,0.0,1.0,1.938,EXC
2022-11-22,52.4,52.93,51.88,52.39,52.0391,2365766,0.0,1.0,0.6532,FAST
2022-11-22,66.19,68.125,65.43,67.32,67.32,1698780,0.0,1.0,1.8919,GFS
2022-11-22,109.86,111.62,108.3216,111.44,111.44,29028963,0.0,1.0,1.4382,META
2022-11-22,99.85,101.11,98.95,100.99,100.99,2889194,0.0,1.0,1.62,FISV
2022-11-22,52.78,52.85,51.22,52.28,52.28,4935640,0.0,1.0,-0.0765,FTNT
2022-11-22,84.65,86.15,84.54,85.23,83.7446,7357716,0.0,1.0,1.0433,GILD
2022-11-22,96.16,97.5475,94.41,97.33,97.33,18868850,0.0,1.0,1.5653,GOOG
2022-11-22,95.95,97.22,94.05,97.05,97.05,23438480,0.0,1.0,1.5167,GOOGL
2022-11-22,217.13,219.01,217.0,218.76,217.6107,2516386,0.0,1.0,1.0159,HON
2022-11-22,224.17,224.325,219.08,222.17,222.17,789619,0.0,1.0,-1.0026,ILMN
2022-11-22,29.135,29.86,29.0558,29.82,29.4454,25584062,0.0,1.0,3.0408,INTC
2022-11-22,379.99,394.0,375.0,392.23,390.7754,2298740,0.0,1.0,4.5947,INTU
2022-11-22,258.99,263.75,258.48,262.9,262.9,1369111,0.0,1.0,0.9795,ISRG
2022-11-22,41.75,42.93,41.25,42.92,42.7818,11645631,0.0,1.0,3.2972,MRVL
2022-11-22,413.48,413.48,405.33,412.13,412.13,366317,0.0,1.0,-0.1841,IDXX
2022-11-22,50.09,51.71,49.87,51.56,50.7826,6675443,0.0,1.0,-1.7905,JD
2022-11-22,38.31,38.455,38.19,38.33,37.8982,5505112,0.0,1.0,0.8684,KDP
2022-11-22,376.06,383.13,369.0,382.18,380.9285,1380440,0.0,1.0,2.7062,KLAC
2022-11-22,38.62,39.06,38.595,38.96,38.1595,6365692,0.0,1.0,1.3528,KHC
2022-11-22,452.41,456.39,444.18,455.62,452.3948,1411779,0.0,1.0,1.2152,LRCX
2022-11-22,10.39,10.39,9.98,10.13,10.13,23082776,0.0,1.0,-1.7459,LCID
2022-11-22,351.79,355.87,346.66,355.64,355.64,901805,0.0,1.0,1.7917,LULU
2022-11-22,961.0,963.5,915.795,957.16,957.16,431896,0.0,1.0,-0.6095,MELI
2022-11-22,160.9,163.26,159.56,162.94,162.5618,1508789,0.4,1.0,1.5013,MAR
2022-11-22,72.88,75.29,72.65,75.18,74.8582,5455133,0.0,1.0,4.0554,MCHP
2022-11-22,66.245,66.39,65.81,66.31,65.5682,4077949,0.0,1.0,0.6986,MDLZ
2022-11-22,176.08,179.83,170.27,179.59,179.59,3307117,0.0,1.0,1.6068,MRNA
2022-11-22,101.83,103.44,101.2701,103.16,51.58,2991694,0.0,1.0,2.0376,MNST
2022-11-22,243.59,245.31,240.71,245.03,244.4129,19665699,0.0,1.0,1.2312,MSFT
2022-11-22,57.55,58.68,56.98,58.62,58.3708,8955745,0.0,1.0,2.5542,MU
2022-11-22,284.99,286.98,277.34,286.69,286.69,6245119,0.0,1.0,0.5753,NFLX
2022-11-22,153.28,160.5757,151.216,160.38,160.3146,47286607,0.0,1.0,4.7072,NVDA
2022-11-22,169.75,173.43,168.0,173.41,171.5871,1695549,0.0,1.0,2.7006,NXPI
2022-11-22,301.7,301.7,294.26,295.9,295.243,856379,0.0,1.0,-0.9042,ODFL
2022-11-22,850.96,853.895,844.5,852.13,852.13,332854,0.0,1.0,0.6782,ORLY
