date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,close_percent_change,company
2022-10-20,233.6,234.7,228.88,229.48,227.0859,1314323,0.0,1.0,-1.6121,ADP
2022-10-20,53.67,54.78,53.52,54.35,53.5672,5798778,0.0,1.0,-0.2935,AZN
2022-10-20,26.2,26.35,25.67,25.95,25.6265,11755889,0.0,1.0,1.1696,BKR
2022-10-20,435.13,442.19,428.14,430.3,423.6679,2340319,0.0,1.0,-1.1486,AVGO
2022-10-20,263.42,265.99,260.325,262.65,262.65,1030931,0.0,1.0,-0.6807,BIIB
2022-10-20,88.04,89.7,87.945,88.7,88.7,905629,0.0,1.0,0.3962,BMRN
2022-10-20,1769.61,1827.0,1763.57,1773.62,1773.62,345152,0.0,1.0,0.1016,BKNG
2022-10-20,154.12,156.61,152.0,153.05,153.05,1599909,0.0,1.0,-0.4359,CDNS
2022-10-20,325.66,331.7,323.1306,328.12,328.12,1282358,0.0,1.0,1.0688,CHTR
2022-10-20,111.2,112.24,108.525,108.81,54.405,958714,0.0,1.0,-1.9288,CPRT
2022-10-20,72.16,72.68,70.5,70.57,70.57,1694206,0.0,1.0,-2.3793,CSGP
2022-10-20,152.1,158.449,152.1,153.88,153.88,2092842,0.0,1.0,0.8785,CRWD
2022-10-20,400.88,402.95,390.56,392.7,390.6712,399676,0.0,1.0,-1.8863,CTAS
2022-10-20,41.56,42.615,41.455,41.71,41.0702,16830456,0.0,1.0,-0.4059,CSCO
2022-10-20,30.5,30.805,30.26,30.46,30.0002,22997133,0.0,1.0,0.2303,CMCSA
2022-10-20,471.0,472.08,462.91,464.62,462.9833,1709509,0.0,1.0,-1.4445,COST
2022-10-20,27.32,27.845,26.79,27.08,26.8999,20922912,0.0,1.0,-3.0086,CSX
2022-10-20,60.03,61.15,59.63,59.78,59.2509,3122317,0.0,1.0,-0.0502,CTSH
2022-10-20,81.725,86.22,80.62,82.34,82.34,5595444,0.0,1.0,4.2278,DDOG
2022-10-20,95.93,97.45,93.79,94.36,94.36,2688362,0.0,1.0,-2.5609,DXCM
2022-10-20,147.91,148.96,145.57,146.59,141.637,1743276,0.0,1.0,0.3835,FANG
2022-10-20,140.9,140.93,137.0,139.03,139.03,1822379,0.0,1.0,-0.6716,DLTR
2022-10-20,123.62,125.7,122.29,123.55,123.1554,1360876,0.0,1.0,-0.2342,EA
2022-10-20,37.7,38.66,37.48,37.62,37.2221,5105248,0.0,1.0,-0.5025,EBAY
2022-10-20,242.49,247.68,234.0,244.29,244.29,3449218,0.0,1.0,0.4523,ENPH
2022-10-20,36.64,36.67,35.185,35.54,34.9233,10085720,0.0,1.0,-3.555,EXC
2022-10-20,46.23,46.26,44.9,45.35,44.749,3220270,0.0,1.0,-1.5842,FAST
2022-10-20,53.08,54.97,52.55,53.28,53.28,1213117,0.0,1.0,1.2158,GFS
2022-10-20,81.725,86.22,80.62,82.34,82.34,5595444,0.0,1.0,4.2278,DDOG
2022-10-20,95.93,97.45,93.79,94.36,94.36,2688362,0.0,1.0,-2.5609,DXCM
2022-10-20,147.91,148.96,145.57,146.59,141.637,1743276,0.0,1.0,0.3835,FANG
2022-10-20,140.9,140.93,137.0,139.03,139.03,1822379,0.0,1.0,-0.6716,DLTR
2022-10-20,123.62,125.7,122.29,123.55,123.1554,1360876,0.0,1.0,-0.2342,EA
2022-10-20,37.7,38.66,37.48,37.62,37.2221,5105248,0.0,1.0,-0.5025,EBAY
2022-10-20,242.49,247.68,234.0,244.29,244.29,3449218,0.0,1.0,0.4523,ENPH
2022-10-20,36.64,36.67,35.185,35.54,34.9233,10085720,0.0,1.0,-3.555,EXC
2022-10-20,46.23,46.26,44.9,45.35,44.749,3220270,0.0,1.0,-1.5842,FAST
2022-10-20,53.08,54.97,52.55,53.28,53.28,1213117,0.0,1.0,1.2158,GFS
2022-10-20,132.93,136.77,131.31,131.53,131.53,26356276,0.0,1.0,-1.276,META
2022-10-20,96.46,96.7475,94.5,95.01,95.01,3610525,0.0,1.0,-1.2678,FISV
2022-10-20,52.02,53.13,51.3,51.59,51.59,4433508,0.0,1.0,-0.3862,FTNT
2022-10-20,66.16,66.54,65.7,66.16,65.0069,6384252,0.0,1.0,-0.0453,GILD
2022-10-20,100.82,103.0,99.97,100.53,100.53,25125082,0.0,1.0,0.2393,GOOG
2022-10-20,100.0,102.32,99.39,99.97,99.97,25323202,0.0,1.0,0.3413,GOOGL
2022-10-20,179.36,180.82,177.11,177.64,175.8386,2687496,0.0,1.0,-0.9148,HON
2022-10-20,204.49,211.98,203.87,208.64,208.64,1307535,0.0,1.0,1.9098,ILMN
2022-10-20,26.15,26.95,25.945,26.08,25.4233,33247689,0.0,1.0,0.3077,INTC
2022-10-20,403.22,408.61,397.97,401.15,399.6623,1399133,0.0,1.0,-0.2288,INTU
2022-10-20,211.41,221.0,211.12,212.0,212.0,3664878,0.0,1.0,0.4073,ISRG
2022-10-20,38.39,39.92,37.87,38.07,37.9475,10037611,0.0,1.0,-0.0787,MRVL
2022-10-20,334.68,339.59,330.71,331.2,331.2,369716,0.0,1.0,-1.2787,IDXX
2022-10-20,41.64,43.65,41.4,42.16,41.5243,10832746,0.0,1.0,2.2804,JD
2022-10-20,37.72,37.8,37.235,37.28,36.8601,4460950,0.0,1.0,-1.3235,KDP
2022-10-20,274.42,282.57,271.53,277.01,275.1563,1942369,0.0,1.0,1.8569,KLAC
2022-10-20,36.36,36.43,35.31,35.34,34.6139,7197215,0.0,1.0,-2.6178,KHC
2022-10-20,340.615,366.92,334.035,355.87,353.3509,5875091,0.0,1.0,7.8133,LRCX
2022-10-20,12.71,13.1,12.36,12.6,12.6,17586540,0.0,1.0,-0.3165,LCID
2022-10-20,296.72,303.93,290.2,293.13,293.13,1338450,0.0,1.0,-1.2598,LULU
2022-10-20,810.16,852.2606,804.01,820.47,820.47,630240,0.0,1.0,0.6156,MELI
2022-10-20,150.57,153.17,147.17,147.52,146.8172,1408199,0.0,1.0,-1.6468,MAR
2022-10-20,58.57,60.98,58.57,59.26,58.7397,3989084,0.0,1.0,-0.1011,MCHP
2022-10-20,57.75,57.865,56.79,56.91,56.2733,5723228,0.0,1.0,-1.3692,MDLZ
2022-10-20,122.94,124.69,118.31,118.38,118.38,5497710,0.0,1.0,-4.1613,MRNA
2022-10-20,88.04,88.96,86.98,87.01,43.505,2203574,0.0,1.0,-1.3939,MNST
2022-10-20,235.77,241.31,234.87,236.15,234.8945,21811015,0.0,1.0,-0.1395,MSFT
2022-10-20,53.5,55.1,53.17,53.7,53.4717,15711842,0.0,1.0,1.2634,MU
2022-10-20,272.78,278.3755,266.38,268.16,268.16,17207104,0.0,1.0,-1.5493,NFLX
2022-10-20,121.13,127.69,121.05,121.94,121.8902,65239761,0.0,1.0,1.1866,NVDA
2022-10-20,142.08,143.74,138.575,139.04,137.5784,2895772,0.0,1.0,-1.6134,NXPI
2022-10-20,259.5,265.08,250.3776,257.65,257.078,1107885,0.0,1.0,-1.1927,ODFL
2022-10-20,739.15,742.01,727.43,730.92,730.92,427887,0.0,1.0,-0.9218,ORLY
2022-10-20,91.0,91.0,87.32,87.57,56.3597,1833469,0.0,1.0,-3.4935,PCAR
2022-10-20,159.5,162.23,157.36,158.57,158.57,3332919,0.0,1.0,-0.9618,PANW
2022-10-20,111.86,112.995,110.3806,111.06,109.5623,1233446,0.0,1.0,-0.3499,PAYX
2022-10-20,55.25,59.48,55.19,55.89,55.89,8832661,0.0,1.0,2.5693,PDD
2022-10-20,84.68,87.6,84.0,84.78,84.78,10581861,0.0,1.0,0.367,PYPL
2022-10-20,174.2,174.36,171.11,171.46,169.2826,4313954,0.0,1.0,-1.096,PEP
2022-10-20,113.165,116.09,111.72,111.98,110.649,7736402,0.0,1.0,-0.7709,QCOM
2022-10-20,709.46,713.16,702.44,705.89,705.89,480912,0.0,1.0,-0.4906,REGN
2022-10-20,31.1,32.16,30.37,30.73,30.73,10633215,0.0,1.0,-2.4444,RIVN
2022-10-20,84.15,85.23,82.35,82.49,82.007,1716287,0.0,1.0,-1.3985,ROST
2022-10-20,6.11,6.37,6.09,6.1,6.0475,12450939,0.0,1.0,-0.6515,SIRI
2022-10-20,128.64,130.11,126.56,126.7,126.7,1319379,0.0,1.0,-2.4108,SGEN
2022-10-20,87.33,88.23,86.47,86.79,85.8618,4540684,0.0,1.0,-0.8341,SBUX
2022-10-20,290.4,296.32,286.56,289.71,289.71,669267,0.0,1.0,0.2596,SNPS
2022-10-20,208.28,215.55,202.0,207.28,207.28,117798062,0.0,1.0,-6.6475,TSLA
2022-10-20,153.89,156.78,152.41,153.72,151.4629,6506398,0.0,1.0,0.7009,TXN
2022-10-20,135.94,137.2739,134.965,136.02,136.02,4800521,0.0,1.0,0.2063,TMUS
