date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,close_percent_change,company
2023-01-02,4470.1,4514.05,4445.05,4451.25,4445.2468,99519,0.0,1.0,-0.6118,APOLLOHOSP.BSE
2023-01-02,4470.1,4514.05,4445.05,4451.25,4445.2468,99519,0.0,1.0,-0.6118,APOLLOHOSP.BSE
2023-01-02,2610.0,2648.85,2530.9,2549.85,2549.85,44077,0.0,1.0,-1.6091,ADANITRANS.BSE
2023-01-02,214.85,217.2,213.0,216.45,216.45,55199,0.0,1.0,0.4408,PETRONET.BSE
2023-01-02,513.95,513.95,503.7,505.0,505.0,44539,0.0,1.0,-1.1645,JUBLFOOD.BSE
2023-01-02,4374.95,4382.95,4294.8,4325.2,4305.7554,5855,0.0,1.0,-0.8948,LTI.BSE
2023-01-02,768.65,771.05,758.0,762.4,762.4,137255,0.0,1.0,-0.6192,TATACONSUM.BSE
2023-01-02,392.75,393.8,390.45,393.1,392.1338,398207,0.0,1.0,0.0764,WIPRO.BSE
2023-01-02,1018.0,1020.4,1005.45,1009.5,1009.5,233144,0.0,1.0,-0.6886,TECHM.BSE
2023-01-02,2571.0,2574.95,2538.0,2558.5,2558.5,17175,0.0,1.0,-0.0488,HINDUNILVR.BSE
2023-01-02,19611.05,19678.7,19511.0,19563.95,19492.2769,671,0.0,1.0,-0.1778,NESTLEIND.BSE
2023-01-02,2598.6001,2614.45,2558.0,2565.8,2565.8,82251,0.0,1.0,-1.2375,TITAN.BSE
2023-01-02,3265.0,3267.0,3235.85,3260.65,3252.9192,72106,0.0,1.0,0.043,TCS.BSE
2023-01-02,1513.0,1526.3,1505.0,1524.3,1524.3,137286,0.0,1.0,1.034,INFY.BSE
2023-01-02,1540.05,1553.95,1531.95,1548.8,1534.7264,1346,0.0,1.0,-0.1837,TORNTPHARM.BSE
2023-01-02,1552.5,1560.0,1528.05,1552.4,1552.4,105619,0.0,1.0,0.2551,BAJAJFINSV.BSE
2023-01-02,1083.95,1083.95,1064.55,1070.95,1070.95,17936,0.0,1.0,-0.3814,CIPLA.BSE
2023-01-02,1039.0,1042.5,1031.6,1039.2,1029.8719,14067,0.0,1.0,0.0192,HCLTECH.BSE
