date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,close_percent_change,company
2023-02-21,226.69,228.34,223.66,224.68,223.4047,1896862,0.0,1.0,-1.7556,ADP
2023-02-21,70.27,70.27,69.405,69.59,68.5876,5353992,0.0,1.0,0.8989,AZN
2023-02-21,30.4,30.64,29.93,30.13,30.13,6773600,0.0,1.0,-1.5038,BKR
2023-02-21,590.0,593.09,579.84,581.54,577.369,2273874,0.0,1.0,-2.359,AVGO
2023-02-21,277.44,277.75,271.68,271.93,271.93,1023464,0.0,1.0,-2.317,BIIB
2023-02-21,108.44,108.44,105.915,105.97,105.97,986953,0.0,1.0,-2.1605,BMRN
2023-02-21,2415.06,2449.71,2415.06,2425.49,2425.49,225271,0.0,1.0,-1.4833,BKNG
2023-02-21,192.19,193.58,191.44,192.65,192.65,1785917,0.0,1.0,-0.9206,CDNS
2023-02-21,385.06,386.55,377.81,377.91,377.91,1992394,0.0,1.0,-4.4765,CHTR
2023-02-21,68.9,70.2,68.51,69.04,69.04,3377466,0.0,1.0,0.9357,CPRT
2023-02-21,77.06,77.97,75.85,76.02,76.02,2093841,0.0,1.0,-1.9856,CSGP
2023-02-21,112.02,114.7493,111.51,112.43,112.43,3620780,0.0,1.0,-1.593,CRWD
2023-02-21,441.99,442.49,433.78,435.71,435.71,387585,0.0,1.0,-1.8892,CTAS
2023-02-21,50.71,50.76,49.62,49.69,49.3188,25100478,0.0,1.0,-2.1272,CSCO
2023-02-21,38.47,38.7,37.79,37.84,37.5517,18765141,0.0,1.0,-3.272,CMCSA
2023-02-21,500.82,503.99,496.55,501.74,501.74,1811982,0.0,1.0,-1.1311,COST
2023-02-21,30.94,31.0,30.56,30.59,30.481,16185951,0.0,1.0,-1.9865,CSX
2023-02-21,64.61,64.89,63.7665,64.66,64.66,3808519,0.0,1.0,-1.2523,CTSH
2023-02-21,77.4801,79.58,77.3,78.52,78.52,4109803,0.0,1.0,-1.8377,DDOG
2023-02-21,113.59,114.79,112.79,114.01,114.01,2393075,0.0,1.0,-0.6535,DXCM
2023-02-21,135.31,135.9,133.375,134.21,131.5187,2601759,0.0,1.0,-0.349,FANG
2023-02-21,145.8,147.39,144.92,146.42,146.42,1673576,0.0,1.0,-1.0943,DLTR
2023-02-21,111.3,112.24,111.25,112.02,111.8285,2656410,0.0,1.0,0.0179,EA
2023-02-21,47.89,48.81,47.82,47.89,47.6129,5947896,0.0,1.0,-0.7255,EBAY
2023-02-21,203.69,207.0,200.5,201.65,201.65,3275578,0.0,1.0,-1.6293,ENPH
2023-02-21,42.68,42.88,42.08,42.23,41.8652,6676000,0.0,1.0,-1.9048,EXC
2023-02-21,53.0,53.0,51.335,51.46,51.46,2673063,0.0,1.0,-3.7051,FAST
2023-02-21,65.962,66.74,62.67,63.11,63.11,2560383,0.0,1.0,-6.0304,GFS
2023-02-21,77.4801,79.58,77.3,78.52,78.52,4109803,0.0,1.0,-1.8377,DDOG
2023-02-21,113.59,114.79,112.79,114.01,114.01,2393075,0.0,1.0,-0.6535,DXCM
2023-02-21,135.31,135.9,133.375,134.21,131.5187,2601759,0.0,1.0,-0.349,FANG
2023-02-21,145.8,147.39,144.92,146.42,146.42,1673576,0.0,1.0,-1.0943,DLTR
2023-02-21,111.3,112.24,111.25,112.02,111.8285,2656410,0.0,1.0,0.0179,EA
2023-02-21,47.89,48.81,47.82,47.89,47.6129,5947896,0.0,1.0,-0.7255,EBAY
2023-02-21,203.69,207.0,200.5,201.65,201.65,3275578,0.0,1.0,-1.6293,ENPH
2023-02-21,42.68,42.88,42.08,42.23,41.8652,6676000,0.0,1.0,-1.9048,EXC
2023-02-21,53.0,53.0,51.335,51.46,51.46,2673063,0.0,1.0,-3.7051,FAST
2023-02-21,65.962,66.74,62.67,63.11,63.11,2560383,0.0,1.0,-6.0304,GFS
2023-02-21,174.31,178.17,171.88,172.08,172.08,34592582,0.0,1.0,-0.4627,META
2023-02-21,114.65,115.315,113.72,113.82,113.82,2789600,0.0,1.0,-1.3435,FISV
2023-02-21,59.79,60.37,59.3,59.71,59.71,4515537,0.0,1.0,-1.5336,FTNT
2023-02-21,84.73,85.49,84.62,84.64,83.8516,6085631,0.0,1.0,-0.1416,GILD
2023-02-21,93.24,93.4149,92.0,92.05,92.05,28367198,0.0,1.0,-2.6853,GOOG
2023-02-21,93.0,93.1,91.72,91.79,91.79,33629256,0.0,1.0,-2.7133,GOOGL
2023-02-21,201.57,201.65,196.45,196.76,195.7263,2831026,0.0,1.0,-2.3136,HON
2023-02-21,209.67,211.3206,201.27,202.84,202.84,1774943,0.0,1.0,-4.244,ILMN
2023-02-21,27.11,27.27,26.04,26.06,26.06,63668362,0.0,1.0,-5.6139,INTC
2023-02-21,396.35,400.16,393.69,396.26,395.5694,1331920,0.0,1.0,-2.008,INTU
2023-02-21,236.55,236.98,232.87,233.58,233.58,1852188,0.0,1.0,-2.231,ISRG
2023-02-21,43.56,44.05,42.36,42.6,42.5363,9607253,0.0,1.0,-3.4889,MRVL
2023-02-21,486.63,489.25,476.4,478.17,478.17,461146,0.0,1.0,-3.6841,IDXX
2023-02-21,48.11,48.959,46.67,47.17,46.4588,23406150,0.0,1.0,-11.0336,JD
2023-02-21,35.62,35.69,35.13,35.55,35.3488,7087711,0.0,1.0,-0.3364,KDP
2023-02-21,383.86,387.71,378.1,378.34,378.34,1160970,0.0,1.0,-2.4696,KLAC
2023-02-21,40.0,40.25,39.28,39.87,39.4524,8348969,0.0,1.0,-0.325,KHC
2023-02-21,488.0,492.0,477.06,478.29,476.6256,1245910,0.0,1.0,-3.5044,LRCX
2023-02-21,10.74,10.74,9.81,9.9,9.9,23461549,0.0,1.0,-9.4236,LCID
2023-02-21,314.83,318.34,313.8,314.11,314.11,1065474,0.0,1.0,-1.9509,LULU
2023-02-21,1094.9,1123.31,1085.15,1099.33,1099.33,656905,0.0,1.0,-0.1399,MELI
2023-02-21,170.76,172.29,169.845,170.68,170.2839,1817835,0.0,1.0,-1.0665,MAR
2023-02-21,82.37,83.21,80.37,80.68,80.68,6795194,0.0,1.0,-3.1104,MCHP
2023-02-21,66.7,66.94,65.745,66.6,66.2335,6742181,0.0,1.0,-0.374,MDLZ
2023-02-21,165.25,166.86,159.49,160.09,160.09,3295748,0.0,1.0,-3.9076,MRNA
2023-02-21,103.84,103.91,102.18,102.38,51.19,1768142,0.0,1.0,-1.7278,MNST
2023-02-21,254.48,255.49,251.59,252.67,252.67,28397444,0.0,1.0,-2.0887,MSFT
2023-02-21,58.34,59.71,57.49,57.6,57.4871,12667499,0.0,1.0,-2.3894,MU
2023-02-21,342.85,344.1253,336.4177,337.5,337.5,5710292,0.0,1.0,-3.0061,NFLX
2023-02-21,210.0,214.938,206.18,206.55,206.5145,41001455,0.0,1.0,-3.4272,NVDA
2023-02-21,185.48,187.19,181.09,181.41,180.3871,2073942,0.0,1.0,-3.7408,NXPI
2023-02-21,351.68,351.81,341.76,342.7,342.2964,642642,0.0,1.0,-3.4213,ODFL
2023-02-21,865.3,868.75,859.36,860.13,860.13,500062,0.0,1.0,-1.4754,ORLY
2023-02-21,75.36,75.63,73.56,73.86,73.86,2725573,0.0,1.0,-2.4178,PCAR
2023-02-21,168.5,169.2,165.36,166.89,166.89,9125823,0.0,1.0,-1.4119,PANW
2023-02-21,113.43,113.775,111.43,111.52,111.52,1775508,0.0,1.0,-2.8148,PAYX
2023-02-21,86.223,87.68,83.56,84.51,84.51,20893115,0.0,1.0,-9.5376,PDD
2023-02-21,73.71,75.57,73.682,75.24,75.24,14537401,0.0,1.0,0.7769,PYPL
2023-02-21,175.58,177.41,174.67,176.18,175.0187,5797271,0.0,1.0,-0.0567,PEP
2023-02-21,125.46,127.616,123.55,123.7,122.9544,8164373,0.0,1.0,-3.1475,QCOM
2023-02-21,748.09,752.47,744.15,746.52,746.52,411938,0.0,1.0,-0.2965,REGN
2023-02-21,19.675,19.93,18.97,19.08,19.08,13737711,0.0,1.0,-5.638,RIVN
2023-02-21,114.5,114.95,112.73,112.91,112.5453,2446769,0.0,1.0,-2.403,ROST
2023-02-21,4.56,4.58,4.45,4.45,4.45,12186507,0.0,1.0,-3.2609,SIRI
2023-02-21,162.0,163.53,156.11,156.59,156.59,1345394,0.0,1.0,-3.6547,SGEN
2023-02-21,105.5,105.95,104.71,104.78,104.78,5438014,0.0,1.0,-2.1662,SBUX
2023-02-21,350.66,352.7,347.97,352.35,352.35,824094,0.0,1.0,-0.5925,SNPS
2023-02-21,204.99,209.71,197.22,197.37,197.37,180018588,0.0,1.0,-5.2518,TSLA
2023-02-21,173.55,174.91,170.59,170.76,170.76,7030305,0.0,1.0,-2.601,TXN
2023-02-21,148.25,148.545,145.495,147.09,147.09,5648841,0.0,1.0,-1.5132,TMUS
2023-02-21,176.18,176.36,173.95,174.69,174.3623,789864,0.0,1.0,-1.3775,VRSK
2023-02-21,290.76,295.84,290.76,292.48,292.48,1125525,0.0,1.0,-0.4018,VRTX
2023-02-21,36.38,36.51,36.052,36.16,36.16,4910618,0.0,1.0,-1.6322,WBA
2023-02-21,15.11,15.23,14.72,14.75,14.75,17783478,0.0,1.0,-4.407,WBD
2023-02-21,184.0,184.52,181.56,181.92,181.92,1515553,0.0,1.0,-2.0883,WDAY
2023-02-21,67.62,67.85,67.14,67.2,66.6702,2663950,0.0,1.0,-1.191,XEL
2023-02-21,74.02,75.15,72.27,72.47,72.47,2884858,0.0,1.0,-4.7826,ZM
2023-02-21,130.21,131.35,127.3416,127.84,127.84,1502213,0.0,1.0,-3.4076,ZS
2023-02-21,77.15,78.455,76.45,76.77,76.77,44045643,0.0,1.0,-2.2038,AMD
2023-02-21,350.78,353.25,345.69,346.7,346.7,3002659,0.0,1.0,-2.8443,ADBE
2023-02-21,129.77,132.85,128.145,128.78,128.78,6618673,0.0,1.0,-2.1429,ABNB
2023-02-21,313.0,315.35,303.75,304.0,304.0,917223,0.0,1.0,-4.0131,ALGN
2023-02-21,95.335,95.605,94.27,94.58,94.58,56580360,0.0,1.0,-2.6955,AMZN
2023-02-21,240.79,241.92,238.2,238.24,238.24,2524280,0.0,1.0,-0.9521,AMGN
2023-02-21,91.48,91.95,90.4501,90.85,90.85,2834637,0.0,1.0,-1.6881,AEP
2023-02-21,190.63,191.18,185.48,185.97,185.0998,5117898,0.0,1.0,-3.4975,ADI
2023-02-21,266.88,268.44,263.78,265.81,265.81,506915,0.0,1.0,-1.8282,ANSS
2023-02-21,150.2,151.3,148.405,148.48,148.48,58867230,0.0,1.0,-2.668,AAPL
2023-02-21,113.64,114.83,110.93,111.28,111.0186,7583850,0.0,1.0,-3.6036,AMAT
2023-02-21,638.01,643.94,629.53,629.78,629.78,1022709,0.0,1.0,-3.3976,ASML
2023-02-21,164.42,167.4299,163.62,165.15,165.15,1983862,0.0,1.0,-2.023,TEAM
2023-02-21,215.72,218.43,214.31,215.55,215.55,1277456,0.0,1.0,-2.0138,ADSK
2023-02-21,77.45,77.59,76.0,77.0,77.0,6890935,0.0,1.0,-0.7348,ATVI
2023-02-21,226.69,228.34,223.66,224.68,223.4047,1896862,0.0,1.0,-1.7556,ADP
2023-02-21,70.27,70.27,69.405,69.59,68.5876,5353992,0.0,1.0,0.8989,AZN
2023-02-21,30.4,30.64,29.93,30.13,30.13,6773600,0.0,1.0,-1.5038,BKR
2023-02-21,590.0,593.09,579.84,581.54,577.369,2273874,0.0,1.0,-2.359,AVGO
2023-02-21,277.44,277.75,271.68,271.93,271.93,1023464,0.0,1.0,-2.317,BIIB
2023-02-21,108.44,108.44,105.915,105.97,105.97,986953,0.0,1.0,-2.1605,BMRN
2023-02-21,2415.06,2449.71,2415.06,2425.49,2425.49,225271,0.0,1.0,-1.4833,BKNG
2023-02-21,192.19,193.58,191.44,192.65,192.65,1785917,0.0,1.0,-0.9206,CDNS
2023-02-21,385.06,386.55,377.81,377.91,377.91,1992394,0.0,1.0,-4.4765,CHTR
